downloaded from Max Planck web site http://www.atmosphere.mpg.de/enid/2295 
on 3 March 2010 by S. Madronich
Structure:	O3
404.13    1.45279e-23
404.14    1.45370e-23
404.15    1.47080e-23
404.16    1.48551e-23
404.17    1.47458e-23
404.18    1.48334e-23
404.19    1.49954e-23
404.20    1.50452e-23
404.21    1.50667e-23
404.22    1.50439e-23
404.23    1.50733e-23
404.24    1.48985e-23
404.25    1.46789e-23
404.26    1.46412e-23
404.27    1.45337e-23
404.28    1.45078e-23
404.29    1.45662e-23
404.30    1.45809e-23
404.31    1.47170e-23
404.32    1.47495e-23
404.33    1.49023e-23
404.34    1.49023e-23
404.35    1.48548e-23
404.36    1.48279e-23
404.37    1.47957e-23
404.38    1.45967e-23
404.39    1.45207e-23
404.40    1.45112e-23
404.41    1.44741e-23
404.42    1.44165e-23
404.43    1.45564e-23
404.44    1.47278e-23
404.45    1.47335e-23
404.46    1.47175e-23
404.47    1.46370e-23
404.48    1.45332e-23
404.49    1.45380e-23
404.50    1.44169e-23
404.51    1.45487e-23
404.52    1.46547e-23
404.53    1.46107e-23
404.54    1.47253e-23
404.55    1.46871e-23
404.56    1.47548e-23
404.57    1.47675e-23
404.58    1.46468e-23
404.59    1.47505e-23
404.60    1.46098e-23
404.61    1.44729e-23
404.62    1.44565e-23
404.63    1.44076e-23
404.64    1.45239e-23
404.65    1.45037e-23
404.66    1.47064e-23
404.67    1.48817e-23
404.68    1.47766e-23
404.69    1.45962e-23
404.70    1.45840e-23
404.71    1.44923e-23
404.72    1.45169e-23
404.73    1.44422e-23
404.74    1.46689e-23
404.75    1.47188e-23
404.76    1.47777e-23
404.77    1.47755e-23
404.78    1.48387e-23
404.79    1.48090e-23
404.80    1.47267e-23
404.81    1.46655e-23
404.82    1.47196e-23
404.83    1.45222e-23
404.84    1.45595e-23
404.85    1.45991e-23
404.86    1.45387e-23
404.87    1.45289e-23
404.88    1.45843e-23
404.89    1.47345e-23
404.90    1.47515e-23
404.91    1.47120e-23
404.92    1.46926e-23
404.93    1.47081e-23
404.94    1.47159e-23
404.95    1.48186e-23
404.96    1.47602e-23
404.97    1.48566e-23
404.98    1.48665e-23
404.99    1.48826e-23
405.00    1.48895e-23
405.01    1.49950e-23
405.02    1.50031e-23
405.03    1.49441e-23
405.04    1.46792e-23
405.05    1.46410e-23
405.06    1.45480e-23
405.07    1.45967e-23
405.08    1.47124e-23
405.09    1.47271e-23
405.10    1.48138e-23
405.11    1.48672e-23
405.12    1.50335e-23
405.13    1.50562e-23
405.14    1.50953e-23
405.15    1.51288e-23
405.16    1.50447e-23
405.17    1.48214e-23
405.18    1.48249e-23
405.19    1.48361e-23
405.20    1.48933e-23
405.21    1.47920e-23
405.22    1.47982e-23
405.23    1.49056e-23
405.24    1.49244e-23
405.25    1.48487e-23
405.26    1.48774e-23
405.27    1.47504e-23
405.28    1.47338e-23
405.29    1.47453e-23
405.30    1.48731e-23
405.31    1.49852e-23
405.32    1.50505e-23
405.33    1.50661e-23
405.34    1.51385e-23
405.35    1.49487e-23
405.36    1.49436e-23
405.37    1.48873e-23
405.38    1.49419e-23
405.39    1.48939e-23
405.40    1.50283e-23
405.41    1.50839e-23
405.42    1.51611e-23
405.43    1.50789e-23
405.44    1.50898e-23
405.45    1.51404e-23
405.46    1.52178e-23
405.47    1.52783e-23
405.48    1.53331e-23
405.49    1.52598e-23
405.50    1.51225e-23
405.51    1.48522e-23
405.52    1.48272e-23
405.53    1.50038e-23
405.54    1.50557e-23
405.55    1.51361e-23
405.56    1.52007e-23
405.57    1.51538e-23
405.58    1.52154e-23
405.59    1.50635e-23
405.60    1.51505e-23
405.61    1.52794e-23
405.62    1.53092e-23
405.63    1.53910e-23
405.64    1.55469e-23
405.65    1.54810e-23
405.66    1.55256e-23
405.67    1.53357e-23
405.68    1.52240e-23
405.69    1.51076e-23
405.70    1.51346e-23
405.71    1.51833e-23
405.72    1.52604e-23
405.73    1.52220e-23
405.74    1.52652e-23
405.75    1.53776e-23
405.76    1.54121e-23
405.77    1.55280e-23
405.78    1.55476e-23
405.79    1.54442e-23
405.80    1.52837e-23
405.81    1.51184e-23
405.82    1.51712e-23
405.83    1.53462e-23
405.84    1.54177e-23
405.85    1.56769e-23
405.86    1.57884e-23
405.87    1.57678e-23
405.88    1.58064e-23
405.89    1.56389e-23
405.90    1.55775e-23
405.91    1.55621e-23
405.92    1.56732e-23
405.93    1.56713e-23
405.94    1.57554e-23
405.95    1.58462e-23
405.96    1.59404e-23
405.97    1.58272e-23
405.98    1.57723e-23
405.99    1.57081e-23
406.00    1.58362e-23
406.01    1.57455e-23
406.02    1.59165e-23
406.03    1.60495e-23
406.04    1.60432e-23
406.05    1.60080e-23
406.06    1.60693e-23
406.07    1.60138e-23
406.08    1.60473e-23
406.09    1.60341e-23
406.10    1.61677e-23
406.11    1.62468e-23
406.12    1.62599e-23
406.13    1.64454e-23
406.14    1.65475e-23
406.15    1.63825e-23
406.16    1.63240e-23
406.17    1.62737e-23
406.18    1.61974e-23
406.19    1.61968e-23
406.20    1.62498e-23
406.21    1.65271e-23
406.22    1.66308e-23
406.23    1.66795e-23
406.24    1.67563e-23
406.25    1.67015e-23
406.26    1.65663e-23
406.27    1.65150e-23
406.28    1.63951e-23
406.29    1.63012e-23
406.30    1.63215e-23
406.31    1.63354e-23
406.32    1.62873e-23
406.33    1.64177e-23
406.34    1.66600e-23
406.35    1.68562e-23
406.36    1.68890e-23
406.37    1.68481e-23
406.38    1.67172e-23
406.39    1.66328e-23
406.40    1.66173e-23
406.41    1.67062e-23
406.42    1.68462e-23
406.43    1.69768e-23
406.44    1.70718e-23
406.45    1.71501e-23
406.46    1.70904e-23
406.47    1.71673e-23
406.48    1.72121e-23
406.49    1.71668e-23
406.50    1.71851e-23
406.51    1.72434e-23
406.52    1.72028e-23
406.53    1.72924e-23
406.54    1.72855e-23
406.55    1.72767e-23
406.56    1.73045e-23
406.57    1.72890e-23
406.58    1.72815e-23
406.59    1.73086e-23
406.60    1.72714e-23
406.61    1.73262e-23
406.62    1.72595e-23
406.63    1.72899e-23
406.64    1.73023e-23
406.65    1.73967e-23
406.66    1.74513e-23
406.67    1.75134e-23
406.68    1.75931e-23
406.69    1.76169e-23
406.70    1.75713e-23
406.71    1.75518e-23
406.72    1.75184e-23
406.73    1.77276e-23
406.74    1.79429e-23
406.75    1.80534e-23
406.76    1.81903e-23
406.77    1.80977e-23
406.78    1.79657e-23
406.79    1.77731e-23
406.80    1.77347e-23
406.81    1.78680e-23
406.82    1.79190e-23
406.83    1.79491e-23
406.84    1.80228e-23
406.85    1.78991e-23
406.86    1.79442e-23
406.87    1.79879e-23
406.88    1.82346e-23
406.89    1.82819e-23
406.90    1.82219e-23
406.91    1.82941e-23
406.92    1.82674e-23
406.93    1.82180e-23
406.94    1.82964e-23
406.95    1.83728e-23
406.96    1.85529e-23
406.97    1.85436e-23
406.98    1.87317e-23
406.99    1.88096e-23
407.00    1.86807e-23
407.01    1.87236e-23
407.02    1.88056e-23
407.03    1.87720e-23
407.04    1.88029e-23
407.05    1.89543e-23
407.06    1.91524e-23
407.07    1.90841e-23
407.08    1.89764e-23
407.09    1.90561e-23
407.10    1.90984e-23
407.11    1.91106e-23
407.12    1.91335e-23
407.13    1.92088e-23
407.14    1.92853e-23
407.15    1.91604e-23
407.16    1.91723e-23
407.17    1.94221e-23
407.18    1.95582e-23
407.19    1.96960e-23
407.20    1.96757e-23
407.21    1.97214e-23
407.22    1.95811e-23
407.23    1.93649e-23
407.24    1.91779e-23
407.25    1.93525e-23
407.26    1.92967e-23
407.27    1.94563e-23
407.28    1.96519e-23
407.29    1.98762e-23
407.30    1.99701e-23
407.31    2.01517e-23
407.32    2.00388e-23
407.33    1.99890e-23
407.34    1.97806e-23
407.35    1.98300e-23
407.36    1.98098e-23
407.37    1.98397e-23
407.38    2.00507e-23
407.39    2.01513e-23
407.40    2.00462e-23
407.41    1.98936e-23
407.42    1.98942e-23
407.43    1.99657e-23
407.44    1.99535e-23
407.45    2.01311e-23
407.46    2.02862e-23
407.47    2.04131e-23
407.48    2.04713e-23
407.49    2.05574e-23
407.50    2.06009e-23
407.51    2.06601e-23
407.52    2.06376e-23
407.53    2.06907e-23
407.54    2.06854e-23
407.55    2.08582e-23
407.56    2.08696e-23
407.57    2.09676e-23
407.58    2.09431e-23
407.59    2.10657e-23
407.60    2.10253e-23
407.61    2.09618e-23
407.62    2.09519e-23
407.63    2.11303e-23
407.64    2.12243e-23
407.65    2.12767e-23
407.66    2.12798e-23
407.67    2.12498e-23
407.68    2.11386e-23
407.69    2.10050e-23
407.70    2.10650e-23
407.71    2.12140e-23
407.72    2.13492e-23
407.73    2.14669e-23
407.74    2.15515e-23
407.75    2.14672e-23
407.76    2.14414e-23
407.77    2.15820e-23
407.78    2.16996e-23
407.79    2.17342e-23
407.80    2.18928e-23
407.81    2.21075e-23
407.82    2.21574e-23
407.83    2.19282e-23
407.84    2.19121e-23
407.85    2.19895e-23
407.86    2.19084e-23
407.87    2.18931e-23
407.88    2.20843e-23
407.89    2.22087e-23
407.90    2.22692e-23
407.91    2.22123e-23
407.92    2.23191e-23
407.93    2.22907e-23
407.94    2.22821e-23
407.95    2.22490e-23
407.96    2.24557e-23
407.97    2.24894e-23
407.98    2.25982e-23
407.99    2.26559e-23
408.00    2.27979e-23
408.01    2.27862e-23
408.02    2.26798e-23
408.03    2.25669e-23
408.04    2.26068e-23
408.05    2.25627e-23
408.06    2.26676e-23
408.07    2.26941e-23
408.08    2.28870e-23
408.09    2.30151e-23
408.10    2.31119e-23
408.11    2.32437e-23
408.12    2.32639e-23
408.13    2.32481e-23
408.14    2.32722e-23
408.15    2.32089e-23
408.16    2.32210e-23
408.17    2.31944e-23
408.18    2.32461e-23
408.19    2.33781e-23
408.20    2.34974e-23
408.21    2.36477e-23
408.22    2.36892e-23
408.23    2.36977e-23
408.24    2.36731e-23
408.25    2.34652e-23
408.26    2.34889e-23
408.27    2.35260e-23
408.28    2.36886e-23
408.29    2.37759e-23
408.30    2.38432e-23
408.31    2.38835e-23
408.32    2.39609e-23
408.33    2.37604e-23
408.34    2.38984e-23
408.35    2.38675e-23
408.36    2.40226e-23
408.37    2.39962e-23
408.38    2.40582e-23
408.39    2.40969e-23
408.40    2.41833e-23
408.41    2.40052e-23
408.42    2.41598e-23
408.43    2.42681e-23
408.44    2.44154e-23
408.45    2.43267e-23
408.46    2.42635e-23
408.47    2.43304e-23
408.48    2.43848e-23
408.49    2.42538e-23
408.50    2.43632e-23
408.51    2.44981e-23
408.52    2.45139e-23
408.53    2.44713e-23
408.54    2.44324e-23
408.55    2.45000e-23
408.56    2.45248e-23
408.57    2.46726e-23
408.58    2.47948e-23
408.59    2.49630e-23
408.60    2.50593e-23
408.61    2.51625e-23
408.62    2.52334e-23
408.63    2.51558e-23
408.64    2.51996e-23
408.65    2.52736e-23
408.66    2.50175e-23
408.67    2.49822e-23
408.68    2.49263e-23
408.69    2.48717e-23
408.70    2.48400e-23
408.71    2.47662e-23
408.72    2.48928e-23
408.73    2.49766e-23
408.74    2.49706e-23
408.75    2.50612e-23
408.76    2.51454e-23
408.77    2.51420e-23
408.78    2.51457e-23
408.79    2.51189e-23
408.80    2.52316e-23
408.81    2.52659e-23
408.82    2.52168e-23
408.83    2.52345e-23
408.84    2.51970e-23
408.85    2.53304e-23
408.86    2.54196e-23
408.87    2.55004e-23
408.88    2.56702e-23
408.89    2.56916e-23
408.90    2.56729e-23
408.91    2.57312e-23
408.92    2.56405e-23
408.93    2.57952e-23
408.94    2.57516e-23
408.95    2.56178e-23
408.96    2.54952e-23
408.97    2.54561e-23
408.98    2.54323e-23
408.99    2.55101e-23
409.00    2.55763e-23
409.01    2.57093e-23
409.02    2.56543e-23
409.03    2.56148e-23
409.04    2.55592e-23
409.05    2.55020e-23
409.06    2.56583e-23
409.07    2.57922e-23
409.08    2.58805e-23
409.09    2.60233e-23
409.10    2.60678e-23
409.11    2.61306e-23
409.12    2.61349e-23
409.13    2.60454e-23
409.14    2.60008e-23
409.15    2.61045e-23
409.16    2.61102e-23
409.17    2.62327e-23
409.18    2.62128e-23
409.19    2.63081e-23
409.20    2.63715e-23
409.21    2.63299e-23
409.22    2.62709e-23
409.23    2.64143e-23
409.24    2.63575e-23
409.25    2.63287e-23
409.26    2.62850e-23
409.27    2.62845e-23
409.28    2.61260e-23
409.29    2.60226e-23
409.30    2.60694e-23
409.31    2.61821e-23
409.32    2.63449e-23
409.33    2.65737e-23
409.34    2.67745e-23
409.35    2.68346e-23
409.36    2.65884e-23
409.37    2.64141e-23
409.38    2.63968e-23
409.39    2.63722e-23
409.40    2.62990e-23
409.41    2.63902e-23
409.42    2.63839e-23
409.43    2.64426e-23
409.44    2.62710e-23
409.45    2.63296e-23
409.46    2.64593e-23
409.47    2.64456e-23
409.48    2.64283e-23
409.49    2.64622e-23
409.50    2.63538e-23
409.51    2.65039e-23
409.52    2.65302e-23
409.53    2.66989e-23
409.54    2.67528e-23
409.55    2.66876e-23
409.56    2.66903e-23
409.57    2.66794e-23
409.58    2.65934e-23
409.59    2.67186e-23
409.60    2.67245e-23
409.61    2.68553e-23
409.62    2.68649e-23
409.63    2.66590e-23
409.64    2.66627e-23
409.65    2.67308e-23
409.66    2.66285e-23
409.67    2.65994e-23
409.68    2.65401e-23
409.69    2.66033e-23
409.70    2.65359e-23
409.71    2.64380e-23
409.72    2.65206e-23
409.73    2.66915e-23
409.74    2.66764e-23
409.75    2.67646e-23
409.76    2.67937e-23
409.77    2.69126e-23
409.78    2.67982e-23
409.79    2.67895e-23
409.80    2.68266e-23
409.81    2.69051e-23
409.82    2.67602e-23
409.83    2.67393e-23
409.84    2.67412e-23
409.85    2.68676e-23
409.86    2.68423e-23
409.87    2.69092e-23
409.88    2.70400e-23
409.89    2.71744e-23
409.90    2.70979e-23
409.91    2.70289e-23
409.92    2.70751e-23
409.93    2.70913e-23
409.94    2.70936e-23
409.95    2.71464e-23
409.96    2.71986e-23
409.97    2.73590e-23
409.98    2.72740e-23
409.99    2.72406e-23
410.00    2.72225e-23
410.01    2.70576e-23
410.02    2.70599e-23
410.03    2.71505e-23
410.04    2.70354e-23
410.05    2.71748e-23
410.06    2.72459e-23
410.07    2.73742e-23
410.08    2.74107e-23
410.09    2.74186e-23
410.10    2.75940e-23
410.11    2.75452e-23
410.12    2.73326e-23
410.13    2.73502e-23
410.14    2.72819e-23
410.15    2.71746e-23
410.16    2.71333e-23
410.17    2.70769e-23
410.18    2.70822e-23
410.19    2.70921e-23
410.20    2.71099e-23
410.21    2.71396e-23
410.22    2.72290e-23
410.23    2.72641e-23
410.24    2.73626e-23
410.25    2.72398e-23
410.26    2.73098e-23
410.27    2.74069e-23
410.28    2.74505e-23
410.29    2.74595e-23
410.30    2.75538e-23
410.31    2.76687e-23
410.32    2.76982e-23
410.33    2.77470e-23
410.34    2.79129e-23
410.35    2.79016e-23
410.36    2.79386e-23
410.37    2.78518e-23
410.38    2.77616e-23
410.39    2.76897e-23
410.40    2.75496e-23
410.41    2.75415e-23
410.42    2.75333e-23
410.43    2.75148e-23
410.44    2.75030e-23
410.45    2.75366e-23
410.46    2.75518e-23
410.47    2.75573e-23
410.48    2.74481e-23
410.49    2.75132e-23
410.50    2.75806e-23
410.51    2.76530e-23
410.52    2.75874e-23
410.53    2.76654e-23
410.54    2.76965e-23
410.55    2.77541e-23
410.56    2.76311e-23
410.57    2.76989e-23
410.58    2.76021e-23
410.59    2.75931e-23
410.60    2.75473e-23
410.61    2.75513e-23
410.62    2.74915e-23
410.63    2.75045e-23
410.64    2.75095e-23
410.65    2.75065e-23
410.66    2.74019e-23
410.67    2.74868e-23
410.68    2.75419e-23
410.69    2.75717e-23
410.70    2.75683e-23
410.71    2.76117e-23
410.72    2.76051e-23
410.73    2.74902e-23
410.74    2.74246e-23
410.75    2.75009e-23
410.76    2.73337e-23
410.77    2.72689e-23
410.78    2.74267e-23
410.79    2.75097e-23
410.80    2.76179e-23
410.81    2.75578e-23
410.82    2.76358e-23
410.83    2.76446e-23
410.84    2.74554e-23
410.85    2.74208e-23
410.86    2.75500e-23
410.87    2.74936e-23
410.88    2.74745e-23
410.89    2.73678e-23
410.90    2.73830e-23
410.91    2.74931e-23
410.92    2.74042e-23
410.93    2.73857e-23
410.94    2.73988e-23
410.95    2.73529e-23
410.96    2.73053e-23
410.97    2.73467e-23
410.98    2.73385e-23
410.99    2.74478e-23
411.00    2.72887e-23
411.01    2.73230e-23
411.02    2.73240e-23
411.03    2.74290e-23
411.04    2.74735e-23
411.05    2.74417e-23
411.06    2.73079e-23
411.07    2.72418e-23
411.08    2.70943e-23
411.09    2.71543e-23
411.10    2.70757e-23
411.11    2.71465e-23
411.12    2.71183e-23
411.13    2.71865e-23
411.14    2.72579e-23
411.15    2.72148e-23
411.16    2.71544e-23
411.17    2.72305e-23
411.18    2.72260e-23
411.19    2.71578e-23
411.20    2.70399e-23
411.21    2.71199e-23
411.22    2.71887e-23
411.23    2.71599e-23
411.24    2.71494e-23
411.25    2.72531e-23
411.26    2.73096e-23
411.27    2.71641e-23
411.28    2.70522e-23
411.29    2.70385e-23
411.30    2.70332e-23
411.31    2.70800e-23
411.32    2.71491e-23
411.33    2.72560e-23
411.34    2.71620e-23
411.35    2.71205e-23
411.36    2.71558e-23
411.37    2.71400e-23
411.38    2.70787e-23
411.39    2.70843e-23
411.40    2.70132e-23
411.41    2.69240e-23
411.42    2.67942e-23
411.43    2.67464e-23
411.44    2.67457e-23
411.45    2.67670e-23
411.46    2.67208e-23
411.47    2.67188e-23
411.48    2.66757e-23
411.49    2.67096e-23
411.50    2.67375e-23
411.51    2.67358e-23
411.52    2.67692e-23
411.53    2.67874e-23
411.54    2.67277e-23
411.55    2.66922e-23
411.56    2.67186e-23
411.57    2.66983e-23
411.58    2.66999e-23
411.59    2.67104e-23
411.60    2.66277e-23
411.61    2.65838e-23
411.62    2.64784e-23
411.63    2.64676e-23
411.64    2.64931e-23
411.65    2.65533e-23
411.66    2.66580e-23
411.67    2.66265e-23
411.68    2.66413e-23
411.69    2.66985e-23
411.70    2.65630e-23
411.71    2.64775e-23
411.72    2.63983e-23
411.73    2.64351e-23
411.74    2.64216e-23
411.75    2.64980e-23
411.76    2.65773e-23
411.77    2.65196e-23
411.78    2.64376e-23
411.79    2.63301e-23
411.80    2.62419e-23
411.81    2.62788e-23
411.82    2.62546e-23
411.83    2.63842e-23
411.84    2.63906e-23
411.85    2.63850e-23
411.86    2.64083e-23
411.87    2.63814e-23
411.88    2.63296e-23
411.89    2.63876e-23
411.90    2.63506e-23
411.91    2.63210e-23
411.92    2.62428e-23
411.93    2.62334e-23
411.94    2.61444e-23
411.95    2.61918e-23
411.96    2.61478e-23
411.97    2.61520e-23
411.98    2.61403e-23
411.99    2.60684e-23
412.00    2.60653e-23
412.01    2.60281e-23
412.02    2.59970e-23
412.03    2.60156e-23
412.04    2.59896e-23
412.05    2.59580e-23
412.06    2.59519e-23
412.07    2.58367e-23
412.08    2.59359e-23
412.09    2.59387e-23
412.10    2.59705e-23
412.11    2.59095e-23
412.12    2.59678e-23
412.13    2.59419e-23
412.14    2.58879e-23
412.15    2.57846e-23
412.16    2.58010e-23
412.17    2.57653e-23
412.18    2.56953e-23
412.19    2.57108e-23
412.20    2.58043e-23
412.21    2.57554e-23
412.22    2.57449e-23
412.23    2.56864e-23
412.24    2.56826e-23
412.25    2.56759e-23
412.26    2.56655e-23
412.27    2.56823e-23
412.28    2.57329e-23
412.29    2.57131e-23
412.30    2.56891e-23
412.31    2.55904e-23
412.32    2.56150e-23
412.33    2.55383e-23
412.34    2.54725e-23
412.35    2.54618e-23
412.36    2.54802e-23
412.37    2.54465e-23
412.38    2.53722e-23
412.39    2.53867e-23
412.40    2.54504e-23
412.41    2.53654e-23
412.42    2.54096e-23
412.43    2.54415e-23
412.44    2.53707e-23
412.45    2.53288e-23
412.46    2.53272e-23
412.47    2.53995e-23
412.48    2.54622e-23
412.49    2.54312e-23
412.50    2.54835e-23
412.51    2.53775e-23
412.52    2.52975e-23
412.53    2.52490e-23
412.54    2.52087e-23
412.55    2.52192e-23
412.56    2.52723e-23
412.57    2.52713e-23
412.58    2.52748e-23
412.59    2.52210e-23
412.60    2.52023e-23
412.61    2.52131e-23
412.62    2.51945e-23
412.63    2.52548e-23
412.64    2.53336e-23
412.65    2.53163e-23
412.66    2.52592e-23
412.67    2.52152e-23
412.68    2.51890e-23
412.69    2.52381e-23
412.70    2.51873e-23
412.71    2.51325e-23
412.72    2.51507e-23
412.73    2.51619e-23
412.74    2.51344e-23
412.75    2.51048e-23
412.76    2.50712e-23
412.77    2.51181e-23
412.78    2.50794e-23
412.79    2.50389e-23
412.80    2.50214e-23
412.81    2.49542e-23
412.82    2.49922e-23
412.83    2.50144e-23
412.84    2.51004e-23
412.85    2.52111e-23
412.86    2.51842e-23
412.87    2.51344e-23
412.88    2.49927e-23
412.89    2.48216e-23
412.90    2.48133e-23
412.91    2.48251e-23
412.92    2.49095e-23
412.93    2.49869e-23
412.94    2.49500e-23
412.95    2.49711e-23
412.96    2.49336e-23
412.97    2.48970e-23
